line_item_id,billing_period_start,usage_start_time,usage_end_time,invoice_date,cloud_provider,payer_account_id,linked_account_id,service,usage_type,operation,region,resource_id,line_item_type,usage_amount,currency_code,unblended_cost,blended_cost,discount_type,cost_center,owner_team,environment,product_line,capitalization_candidate,initiative_id,initiative_stage,asset_lifecycle,accounting_policy_version,generator_batch_id,generated_at
batch-20260406T184645Z-222222222224-AmazonS3-2026-03-18,2026-03-01 00:00:00+00:00,2026-03-18 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AmazonS3,TimedStorage-ByteHrs,StandardStorage,eu-west-1,bucket-fzpdjqip,Usage,863.9659,USD,22.646,22.2221,none,CC-1004,data-platform,prod,analytics,false,DAT-398,support,maintenance,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AWSDataTransfer-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,us-west-2,eni-jmtpsiao,Usage,89.2178,USD,7.8647,7.7109,none,CC-1001,payments-platform,sandbox,payments,true,PAY-847,build,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AWSSupport-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AWSSupport,EnterpriseSupport,SupportSubscription,us-east-1,support-clrzawzk,Usage,0.7981,USD,6.5443,6.5051,none,CC-1001,payments-platform,staging,payments,true,PAY-145,implementation,prototype,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AmazonEC2-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AmazonEC2,BoxUsage:m6i.large,RunInstances,us-east-1,i-ohbvrpoi,Usage,13.7272,USD,43.8395,42.743,none,CC-1001,payments-platform,sandbox,payments,false,PAY-708,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AmazonRDS-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,eu-west-1,db-cbfnogmb,Usage,22.4498,USD,39.3359,38.7256,none,CC-1001,payments-platform,staging,payments,true,PAY-574,build,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AmazonS3-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AmazonS3,TimedStorage-ByteHrs,StandardStorage,us-west-2,bucket-vgrviflb,Usage,860.6354,USD,21.134,20.9735,none,CC-1001,payments-platform,prod,payments,false,PAY-870,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AWSDataTransfer-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,us-east-1,eni-jsonxkmt,Usage,132.3519,USD,12.9354,12.7858,none,CC-1002,core-infra,staging,platform,false,INF-965,operate,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AWSSupport-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AWSSupport,EnterpriseSupport,SupportSubscription,us-east-1,support-ecqoxsfo,Usage,1.0858,USD,9.5169,9.341,none,CC-1002,core-infra,prod,platform,true,INF-287,build,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AmazonEC2-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AmazonEC2,BoxUsage:m6i.large,RunInstances,us-west-2,i-sbvrjnwv,Usage,19.4337,USD,69.2901,68.5428,none,CC-1002,core-infra,staging,platform,false,INF-438,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AmazonRDS-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,us-east-1,db-zcudihyf,Usage,28.0151,USD,51.2085,50.6541,none,CC-1002,core-infra,prod,platform,false,INF-433,support,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222222-AmazonS3-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222222,AmazonS3,TimedStorage-ByteHrs,StandardStorage,us-east-1,bucket-gfygwwmq,Usage,947.1179,USD,23.0632,22.9309,none,CC-1002,core-infra,prod,platform,false,INF-706,operate,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AWSDataTransfer-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,us-west-2,eni-yrosjoru,Usage,194.5375,USD,16.8944,16.6112,none,CC-1003,growth-engineering,prod,growth,false,GRO-374,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AWSSupport-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AWSSupport,EnterpriseSupport,SupportSubscription,us-east-1,support-xxdoczuz,Usage,1.2277,USD,9.417,9.2585,none,CC-1003,growth-engineering,prod,growth,false,GRO-353,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AmazonEC2-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AmazonEC2,BoxUsage:m6i.large,RunInstances,us-west-2,i-gyrdoxkx,Usage,21.8723,USD,69.4072,68.6147,none,CC-1003,growth-engineering,staging,growth,false,GRO-277,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AmazonRDS-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,us-west-2,db-mokiupkd,Usage,29.2847,USD,50.0783,49.4258,none,CC-1003,growth-engineering,prod,growth,false,GRO-325,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222223-AmazonS3-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222223,AmazonS3,TimedStorage-ByteHrs,StandardStorage,eu-west-1,bucket-wnqrsrpe,Usage,432.6447,USD,11.0198,10.924,none,CC-1003,growth-engineering,sandbox,growth,true,GRO-493,implementation,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AWSDataTransfer-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,us-east-1,eni-zxoigffw,Usage,135.2392,USD,12.3684,12.165,none,CC-1004,data-platform,staging,analytics,false,DAT-792,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AWSSupport-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AWSSupport,EnterpriseSupport,SupportSubscription,us-west-2,support-dhjokyrb,Usage,0.6662,USD,5.3484,5.3274,none,CC-1004,data-platform,test,analytics,true,DAT-384,build,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AmazonEC2-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AmazonEC2,BoxUsage:m6i.large,RunInstances,eu-west-1,i-renktunp,Usage,16.0854,USD,55.9114,55.5505,none,CC-1004,data-platform,test,analytics,true,DAT-702,build,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AmazonRDS-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AmazonRDS,InstanceUsage:db.r6g.large,CreateDBInstance,us-east-1,db-vjiqvlbl,Usage,14.6978,USD,31.9772,31.8487,none,CC-1004,data-platform,test,analytics,false,DAT-868,operate,construction,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222224-AmazonS3-2026-03-19,2026-03-01 00:00:00+00:00,2026-03-19 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-04-05,aws,111111111111,222222222224,AmazonS3,TimedStorage-ByteHrs,StandardStorage,us-west-2,bucket-fzpdjqip,Usage,518.7742,USD,13.5527,13.5333,none,CC-1004,data-platform,test,analytics,false,DAT-711,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AWSDataTransfer-2026-03-20,2026-03-01 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-03-21 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AWSDataTransfer,DataTransfer-Out-Bytes,InterRegionOut,us-west-2,eni-jmtpsiao,Usage,190.8213,USD,15.7814,15.3325,none,CC-1001,payments-platform,prod,payments,false,PAY-195,support,maintenance,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
batch-20260406T184645Z-222222222221-AWSSupport-2026-03-20,2026-03-01 00:00:00+00:00,2026-03-20 00:00:00+00:00,2026-03-21 00:00:00+00:00,2026-04-05,aws,111111111111,222222222221,AWSSupport,EnterpriseSupport,SupportSubscription,us-east-1,support-clrzawzk,Usage,0.873,USD,6.6767,6.5804,none,CC-1001,payments-platform,staging,payments,false,PAY-193,operate,production,2026.1,batch-20260406T184645Z,2026-04-06 18:46:45.364015+00:00
